$Culture, $Criticality, $Criticality Modifier, $Initial Known, $Inter-Dependency, $Dynamism, $Size, $Plan, $Team Size, <Cost, ?Score, >Completion, <Idle
0.334336048,0.918134763,5,0.539903516,54,21,2,0,2,419.7753933,0.682440588,0.848275862,0.349206349
0.253820661,1.03498432,5,0.583812826,91,49,4,2,21,1010.820721,0.509353534,0.942321056,0.284432718
0.411882545,1.035616582,9,0.661288981,95,45,1,4,26,1168.219692,0.588965743,0.911764706,0.060606061
0.205513627,0.914398763,6,0.62092624,65,35,1,3,20,485.9110014,0.707010453,0.705128205,0
0.761111047,0.933208307,9,0.506824399,29,46,4,1,37,1824.663202,0.494674138,0.840425532,0.405376344
0.686593139,1.007249626,7,0.664642436,7,14,2,3,29,993.3421788,0.573685782,0.953947368,0.476534296
0.676713015,0.949078792,5,0.469647568,17,31,4,1,15,877.8654939,0.548275679,0.919766594,0.589250814
0.313690073,0.90256691,9,0.558960852,47,22,1,2,39,777.4791231,0.729459785,0.913043478,0.192307692
0.15180908,0.878178728,8,0.494255637,81,3,0,0,12,317.3048399,0.954148105,0.8125,0.133333333
0.726487729,1.022036251,5,0.485427568,72,13,2,3,38,608.8406337,0.706642861,0.853080569,0
0.387231761,0.975066606,7,0.497786568,43,2,1,4,5,470.3257347,0.927260629,0.87755102,0.306451613
0.778200125,0.846773313,3,0.546182427,36,23,3,1,34,432.118634,0.541696299,0.894845361,0.451327434
0.606561588,0.967256502,6,0.546960503,79,38,4,3,39,1291.810176,0.472200956,0.929873773,0.305395495
0.357322591,1.177510591,4,0.692726351,13,14,3,4,19,816.0622758,0.753736939,0.837953092,0.04842615
0.310249664,0.940498012,3,0.451248773,68,31,3,2,6,430.303373,0.536269591,0.949029126,0.486202365
0.427404211,1.197760145,5,0.671318552,78,49,3,3,25,1192.945698,0.490967001,0.823376623,0.03058104
0.657368679,1.063744204,5,0.476612583,16,13,1,2,10,459.724426,0.556270507,0.916666667,0.214285714
0.517359935,0.925401027,9,0.58708628,78,15,3,3,27,1427.275675,0.681764022,0.908665105,0.041975309
0.79891895,1.182184275,6,0.631048583,40,2,0,2,37,514.855459,0.892915352,0.944444444,0.055555556
0.653790771,0.981775839,9,0.559087319,65,29,1,1,16,1018.466618,0.484686327,0.866666667,0.235294118
0.140200416,0.992998526,4,0.443803405,70,12,2,0,27,457.9882526,0.804211608,0.992125984,0.4375
0.651800915,0.866938117,9,0.538351485,2,22,2,2,29,961.8043773,0.480547973,0.959459459,0.395744681
0.267046152,0.826970574,2,0.42346203,78,7,4,3,4,304.0580739,0.909613819,0.743196092,0.093617021
0.245472829,0.879445326,3,0.533786515,42,6,1,4,15,239.7493227,0.950107177,0.647058824,0
0.794881809,0.880264632,8,0.457541692,72,31,2,0,32,910.3170176,0.42617045,0.982142857,0.468599034
0.883825457,0.984143795,7,0.66066328,21,12,3,3,39,1511.521635,0.702484011,0.581818182,0
0.191835309,1.107900472,3,0.469333378,85,34,1,1,32,309.7342347,0.73829141,0.888888889,0.14893617
0.768987454,1.153589514,10,0.412345974,23,43,1,4,13,993.6179961,0.410608343,0.76056338,0.018181818
0.612345829,1.095905628,9,0.620246624,79,20,3,4,44,2205.651243,0.566405389,0.959139785,0.152091255
0.617705609,0.932303417,3,0.412424746,46,40,3,1,24,468.5172819,0.462489054,0.712087912,0.066282421
0.820609912,0.862669007,7,0.697475069,93,21,2,2,3,604.4888746,0.481632581,0.846153846,0.52688172
0.868418531,1.155933671,8,0.604240889,86,12,1,1,7,921.202542,0.69699713,0.733333333,0
0.284885632,1.080231464,4,0.419619169,94,28,3,2,33,850.9501837,0.605106973,0.958424508,0.425950197
0.366755816,0.98913565,4,0.647359851,45,20,0,1,21,282.0416539,0.760543606,0.722222222,0.551724138
0.386004014,1.190828825,9,0.575524462,96,20,2,2,2,1252.813114,0.668787399,0.859296482,0.296296296
0.173820217,1.133458774,4,0.53719399,81,48,3,5,28,864.7028425,0.585965763,0.839622642,0.486291486
0.442366276,1.081366051,7,0.550965809,17,45,2,1,32,1196.232077,0.507028483,0.817307692,0.086021505
0.391200094,0.933653412,8,0.56003561,67,37,2,3,27,925.7381137,0.590669389,0.784946237,0.013513514
0.715841462,0.841118855,2,0.631635585,36,41,4,3,29,380.317362,0.476404379,0.930862438,0.341733871
0.140907732,1.168050213,2,0.484390074,68,6,1,1,9,169.5740011,0.921254239,0.955555556,0.348484848
0.261665071,1.163598057,8,0.563185834,49,5,1,3,40,1171.183726,0.845384032,0.946428571,0.47
0.871498183,0.851783158,10,0.475185596,79,39,1,0,36,597.6310116,0.435470609,0.75,0
0.297872806,0.94576529,5,0.571799855,37,15,1,4,29,547.653692,0.856300579,0.857142857,0
0.754415013,0.959323782,10,0.693435596,35,29,4,1,25,1900.497436,0.533215359,0.876923077,0.359893048
0.448275643,0.901750239,9,0.524403866,35,1,2,4,14,794.7834584,0.957290811,0.948905109,0.269662921
0.76221533,0.976637351,4,0.587524502,33,25,4,3,18,723.1554542,0.49204984,0.952722063,0.300368227
0.548459477,1.169470694,3,0.503201757,44,29,4,5,15,694.4780202,0.533762218,0.926756353,0.491386382
0.176452553,0.979859994,6,0.575672629,38,22,2,3,31,821.7160253,0.706175949,0.983739837,0.292397661
0.508734726,0.9568905,9,0.4817441,9,49,3,4,7,1217.96091,0.448933787,0.761658031,0.119760479
0.553668693,0.997684131,5,0.63986102,13,15,2,5,5,580.6099123,0.719183324,0.788135593,0.138888889
0.829537063,0.843708349,6,0.609323792,77,20,3,0,33,763.0985471,0.530891662,0.837623762,0.049438202
0.525511544,1.1415547,4,0.569155223,85,32,1,3,25,518.8332536,0.536109347,1,0.319148936
0.748787929,0.875260412,5,0.589634492,24,7,4,3,8,650.4870134,0.751667137,0.895994378,0.121295658
0.699439335,1.018386168,5,0.51132693,93,12,1,2,15,424.1889501,0.594777706,0.929824561,0.345679012
0.487745985,1.015095198,4,0.659017552,91,6,2,1,37,602.4577474,0.846991457,0.84962406,0.236486486
0.501209293,0.980251518,9,0.652323283,10,20,3,3,40,1595.185495,0.554718442,0.949514563,0.325517241
0.24642165,0.946503699,5,0.412449858,39,24,3,2,6,640.0244409,0.650000585,0.940265487,0.433333333
0.637592968,0.964368014,6,0.415523921,29,47,1,4,10,458.2754669,0.367441818,0.821428571,0.233333333
0.179493396,0.970355258,6,0.670645092,79,41,2,1,10,728.2090094,0.627863719,0.74137931,0.044444444
0.279535254,0.954168847,4,0.531686285,31,3,1,2,24,310.755921,0.913017984,0.881355932,0.495145631
0.179321856,0.821347502,7,0.544729811,19,26,3,4,21,872.6814571,0.717552881,0.929824561,0.253521127
0.833892659,0.893122863,9,0.42898348,39,3,1,1,16,630.860665,0.840284859,0.886792453,0.298507463
0.807514959,0.829986019,2,0.461211546,35,8,2,2,28,233.7637566,0.631169734,0.905405405,0.312820513
0.299810362,0.974016632,5,0.620322245,22,36,1,2,43,565.9801462,0.504585224,0.545454545,0
0.719953156,1.118290046,7,0.460005848,34,21,3,2,17,1212.496919,0.491561285,0.972875226,0.437238494
0.312519713,0.874801634,4,0.681089905,16,11,2,3,13,438.9304426,0.720400886,0.961832061,0.461538462
0.242994907,1.080977601,9,0.614855294,58,6,1,3,14,966.6392693,0.875614797,0.96875,0.354166667
0.623123266,0.863547993,4,0.401426393,28,23,2,2,42,562.5728136,0.585500712,0.740458015,0
0.211843815,1.050123409,8,0.474370972,86,43,3,3,17,1330.157471,0.605064182,0.867063492,0.187732342
0.45702475,0.939921317,8,0.445989548,41,31,1,3,30,1020.011944,0.592620945,0.931034483,0.068965517
0.492584271,1.067670581,10,0.480542636,11,47,1,5,35,1057.618717,0.456146659,0.75862069,0
0.58353953,0.890664129,6,0.533943317,99,4,2,0,29,705.1486079,0.765907729,0.98013245,0.430769231
0.432795458,1.197935915,4,0.659814396,100,38,4,5,2,899.5728771,0.545074519,0.526869159,0.098
0.430577908,0.998979193,9,0.548914067,32,48,2,1,11,1111.561839,0.502327472,0.852941176,0.337142857
0.631813466,1.193048366,9,0.507659564,45,27,2,4,37,2179.146903,0.504760062,1,0.4
0.313776997,0.901101682,7,0.671386667,74,4,1,4,14,494.9939533,0.901137344,0.948717949,0.139534884
0.778622025,0.867077232,7,0.646949437,78,47,1,2,31,560.2280787,0.545018382,0.705882353,0
0.168192622,0.938658698,9,0.421564342,53,43,2,4,9,831.9895121,0.747289696,0.669230769,0.043956044
0.43207889,0.953694842,9,0.63730938,63,29,0,3,36,598.6887225,0.522403016,0.933333333,0.3
0.252695164,0.83660845,5,0.651893779,19,2,4,2,26,792.0008988,0.942068507,0.96618705,0.396946565
0.34437505,0.82542718,6,0.436311714,64,44,0,3,22,310.8212038,0.476892153,0.888888889,0.466666667
0.889379773,0.8762813,8,0.625373987,70,44,2,1,18,705.9070951,0.432451506,0.556521739,0
0.284359799,1.104090709,7,0.489140815,37,1,1,1,12,686.8092368,0.987103194,0.823529412,0
0.643536994,1.096774761,7,0.401019177,77,36,4,2,8,1604.898865,0.441399541,0.848627451,0.295572917
0.898206613,0.992080081,5,0.485957013,86,4,0,2,17,355.5173513,0.799616788,0.75,0.1
0.564799331,0.996007802,6,0.425391241,96,37,0,1,13,313.708341,0.479735776,0.827586207,0.368421053
0.765226557,0.950194545,2,0.511871633,84,6,3,4,31,371.2855067,0.717083985,0.95,0.24
0.78514233,0.911353568,2,0.402522613,53,7,4,2,2,285.148295,0.80001756,0.741564968,0.073542601
0.668829353,1.163074229,7,0.590586335,80,21,2,5,1,907.5085399,0.654181127,0.593103448,0.277310924
0.183235602,1.089482719,7,0.643522025,69,49,1,3,22,849.1760398,0.64037886,0.837209302,0.12195122
0.383747238,1.107087221,3,0.568990305,55,2,1,5,17,326.2648775,0.957246925,0.886363636,0.338983051
0.858176143,0.960591349,7,0.41736468,82,8,4,2,31,1362.372929,0.636510879,0.964972527,0.435516272
0.450704182,1.184153226,6,0.690564994,96,2,1,5,36,989.2382828,0.955401447,0.783783784,0
0.800026955,0.88451599,7,0.588071607,71,26,1,3,39,590.9632367,0.483182887,0.930555556,0.220930233
0.580273972,1.006357904,9,0.557534854,6,18,1,3,36,928.6965401,0.551602912,0.950819672,0.402061856
0.572990791,1.143492329,5,0.59766212,15,3,2,3,17,799.7544176,0.863430774,0.873417722,0.233333333
0.734434672,1.029263404,6,0.506854672,41,39,3,1,9,919.887805,0.463083664,0.679900744,0.048611111
0.465691745,0.995827462,6,0.569980008,45,8,3,0,3,762.9235635,0.747369379,0.928571429,0.424479167
0.644017775,0.836029896,4,0.52443789,10,17,1,1,29,336.9386127,0.676878541,0.686567164,0
0.742346366,1.003620829,6,0.548993158,35,38,4,3,31,1331.622621,0.463061493,0.706881903,0.008343266
0.643108579,0.944175698,2,0.4107805,69,14,2,2,31,252.7366314,0.631498677,0.935483871,0.282178218
0.380801785,0.98736684,4,0.680343823,69,28,2,2,39,536.6340237,0.542163967,0.929487179,0.152046784
0.444970041,0.832476014,3,0.673889129,30,1,1,1,24,248.363808,0.977445615,0.882352941,0
0.51572896,0.828938071,10,0.632935155,66,2,3,3,37,1268.532299,0.881265345,0.968814969,0.491821156
0.17828553,0.880976903,8,0.556583266,15,5,4,1,30,1278.613069,0.933037428,0.88119484,0.437364543
0.49204855,0.836999976,7,0.588108032,98,33,1,2,40,637.1991032,0.549920262,0.880952381,0.372881356
0.136545097,0.881656243,8,0.659294665,8,17,0,4,6,401.8147416,0.825750786,0.777777778,0.125
0.696728635,1.062375072,3,0.639725629,86,10,0,3,4,213.2885001,0.708597379,0.714285714,0.444444444
0.117395589,0.832674491,6,0.511348453,68,26,4,1,18,769.148158,0.830763211,0.843938379,0.23123856
0.74804517,1.022393382,8,0.645360407,28,4,2,3,34,1463.798832,0.757493374,0.969387755,0.575892857
0.553028883,1.033111807,8,0.551391875,30,12,0,1,16,572.9376109,0.796083669,0.857142857,0.5
0.540585339,0.974168794,3,0.516661495,58,38,4,3,10,555.3381533,0.518260533,0.586677368,0.013495277
0.421134641,1.176712019,7,0.651343193,56,10,2,0,37,1331.422489,0.702889719,0.978723404,0.241758242
0.680452204,0.993959387,5,0.446395595,68,36,4,5,2,773.6879356,0.518085261,0.761538462,0.493723849
0.854338737,0.865052528,3,0.452614962,94,41,1,1,23,260.5053281,0.569478883,0.839285714,0.265625
0.333111605,0.947929434,10,0.66664513,55,13,4,4,22,1761.059664,0.740585066,0.945506016,0.169154229
0.552438364,1.093212257,8,0.468559241,7,6,2,3,34,1453.237758,0.800935616,0.941176471,0.163398693
0.862733784,1.179011888,6,0.619225277,92,16,1,2,22,576.5222069,0.474751387,0.962264151,0.43956044
0.786772991,1.029548406,5,0.586303943,61,43,4,4,25,1016.683833,0.424553946,0.953371593,0.177089783
0.354457344,1.076080967,7,0.630080969,42,34,1,3,22,821.6309513,0.702932116,0.428571429,0
0.105808697,1.066946848,6,0.504910923,13,35,3,2,42,1414.473781,0.806724228,0.88372093,0.132420091
0.764445626,1.002930761,3,0.615484015,7,13,0,1,25,179.2171098,0.616610818,1,0.363636364
0.315641784,1.012149282,9,0.400551086,12,17,3,5,22,1644.287659,0.693053966,0.949152542,0.605633803
0.308920361,1.041552199,2,0.507320658,4,23,1,3,42,295.6034756,0.561711786,0.736842105,0
0.125544796,0.925025124,6,0.661122785,34,10,4,1,20,938.0420652,0.903907948,0.890861275,0.345410628
0.724076345,1.031224218,5,0.575244529,37,37,2,4,16,549.7479124,0.489373387,0.804232804,0.044025157
0.85265452,1.051674376,8,0.585146725,57,38,1,4,17,1078.286175,0.551138244,0.939393939,0.162162162
0.743974931,0.911564702,8,0.607013342,50,41,2,3,23,911.010926,0.416895165,0.927927928,0.253623188
0.75406714,0.9787464,9,0.620308416,83,11,3,0,39,1622.504527,0.518226622,0.986956522,0.399470899
0.618781556,1.185684316,9,0.548624987,4,24,3,3,37,2614.297148,0.622113618,0.735602094,0
0.196753109,1.171313023,6,0.649520996,45,39,4,1,32,1696.215148,0.675633405,0.83321454,0.215962441
0.467119775,1.016175358,3,0.53507082,59,25,1,0,24,318.0783005,0.691820267,0.694444444,0.038461538
0.191104912,0.983918412,7,0.593142925,61,48,3,5,6,959.0482352,0.620919093,0.781690141,0.195652174
0.147083524,0.987467277,6,0.560716753,29,8,2,4,22,822.2058283,0.894507172,0.941666667,0.204225352
0.636967115,1.163449346,5,0.611879536,93,15,2,3,40,968.0998479,0.560881039,0.953333333,0.406639004
0.888937857,1.081519512,6,0.67596695,96,15,4,2,29,1582.216749,0.560394095,0.974783294,0.331712588
0.50188768,1.044800715,8,0.669407303,95,38,4,4,4,1522.272269,0.549812518,0.684716157,0.098850575
0.671776782,1.041774623,6,0.543464413,79,35,0,1,13,368.5685902,0.510271682,1,0.517241379
0.332965624,0.92443742,5,0.431073361,91,28,2,5,35,645.5640846,0.689040602,0.852112676,0.234177215
0.376033706,0.931339817,4,0.481214134,64,31,3,1,18,590.5190918,0.660551202,0.703448276,0.034700315
0.544902194,1.057299033,4,0.489941228,59,37,2,1,39,664.9670038,0.523668014,0.916083916,0.384976526
0.716890058,1.128322091,7,0.573922628,1,25,1,1,3,617.3275954,0.579096635,0.826086957,0.355932203
0.826275472,0.986078704,8,0.571974876,22,20,0,4,43,547.3688598,0.669739025,0.888888889,0.555555556
0.293529363,0.91294427,7,0.545065578,13,48,3,2,7,735.2354036,0.607606634,0.728395062,0.016666667
0.38553324,0.984015679,7,0.575947352,37,31,2,5,32,917.4631206,0.586579413,0.891719745,0.303482587
0.324906478,0.873117552,6,0.441835628,25,28,1,5,39,573.9425524,0.651334441,0.888888889,0.14893617
0.338504546,1.132045315,3,0.657041846,86,44,1,2,31,580.4347441,0.500996077,0.55,0
0.745992369,0.833506522,4,0.52923783,53,36,4,4,33,728.6611986,0.443508126,0.955329154,0.292923434
0.660504483,0.893821367,8,0.468387861,76,22,1,0,32,796.7901241,0.529579298,0.965517241,0.2
0.501040166,1.045439134,9,0.663824999,25,29,1,0,15,1039.212699,0.523570937,0.98,0.371794872
0.790474488,0.861339906,7,0.443586108,29,6,1,4,11,471.2663919,0.701715348,0.945945946,0.453125
0.300625594,0.903600111,7,0.606597254,78,21,1,0,12,489.4520491,0.616560475,0.925925926,0.350649351
0.670887616,0.876780463,4,0.559437085,11,34,0,2,27,296.2909317,0.575698876,0.923076923,0.4
0.761624227,0.950121357,10,0.425310337,69,8,3,1,31,1656.930618,0.715768882,0.907692308,0.649405772
0.746594724,1.153335017,7,0.44446725,32,41,1,2,27,1109.698946,0.405666597,0.64516129,0
0.343581258,0.823168328,6,0.436100959,64,5,3,5,28,754.5171824,0.880286098,0.901353965,0.449822904
0.409606422,1.034312224,10,0.461447627,17,32,4,5,26,2180.198656,0.578009964,0.854783207,0.306919643
0.5952107,0.863228691,9,0.492710215,95,6,4,5,12,1257.992278,0.78234219,0.915471698,0.389531958
0.792779913,1.034819921,2,0.426913662,17,17,1,5,44,224.3035629,0.640499452,0.551724138,0
0.298704675,0.960176174,5,0.628694363,97,33,2,3,26,601.2268071,0.705413631,0.485294118,0
0.523159839,0.98748523,8,0.633020834,22,11,2,3,5,752.5556969,0.703569025,0.895061728,0.312796209
0.457760898,0.862344859,6,0.447651954,18,13,2,4,41,752.6155561,0.67675244,0.960526316,0.258883249
0.121570325,1.0311462,4,0.684853662,83,24,0,5,12,269.6466992,0.766607796,0.857142857,0.25
0.249663694,0.866001118,7,0.645205788,59,16,2,4,12,740.653825,0.838609617,0.833333333,0.055555556
0.400779052,1.032180883,5,0.542603485,15,13,1,1,3,405.9386086,0.647273675,0.871794872,0.613636364
0.644369799,0.823967926,8,0.504440008,42,14,1,4,12,412.5510687,0.655085112,0.84375,0.058139535
0.230502366,1.129752379,10,0.696438315,89,34,4,4,3,2169.799924,0.714484109,0.671641791,0.088863892
0.707604925,1.196357698,9,0.55353874,71,1,3,5,10,2022.123792,0.921039592,0.929336188,0.475845411
0.706877384,0.945349245,9,0.659381067,3,15,4,3,12,1465.11922,0.524212011,0.842857143,0.386329866
0.58552039,1.017319948,9,0.560955954,90,14,0,2,3,424.284759,0.567492771,0.818181818,0.526315789
0.591809805,1.087267366,8,0.433795431,79,47,2,3,37,1457.71251,0.370049307,0.895652174,0.248175182
0.654682302,0.941182073,9,0.670169842,18,41,4,2,38,1818.599472,0.468346671,0.944743935,0.304563492
0.679038215,1.077164852,4,0.532205473,66,36,1,3,18,409.1976413,0.424234438,0.875,0.034482759
0.772432977,0.860200105,5,0.576307863,94,37,2,1,17,469.8109782,0.527885287,0.906666667,0.373271889
0.820314565,1.059524247,4,0.433417972,12,22,2,4,36,617.4386767,0.475788371,0.987096774,0.307692308
0.619302321,0.907435082,8,0.64286657,60,22,2,4,4,619.9346171,0.553693696,0.88372093,0.37704918
0.698356362,1.026981169,7,0.499751214,38,20,4,5,28,1436.412682,0.58513247,0.94015444,0.571805393
0.361425839,0.99358987,8,0.664230528,7,22,4,4,6,1375.724893,0.690069826,0.800315706,0.093023256
0.804851377,0.836047509,2,0.502355276,68,48,2,4,28,248.5005048,0.431524101,0.809090909,0
0.19359704,0.974479047,3,0.657849164,62,10,2,4,38,402.6396351,0.861132431,0.936507937,0.099236641
0.775411321,1.029904705,9,0.697876595,2,20,3,4,17,1629.962269,0.579574878,0.878281623,0.041666667
0.744185938,0.962593213,3,0.532429585,89,26,2,2,30,438.8191352,0.521952828,0.954545455,0.245508982
0.500421641,0.914054161,3,0.402407932,49,22,1,3,37,303.7301217,0.544851147,0.972972973,0.526315789
0.590382182,0.882560402,8,0.537792044,78,33,0,4,6,307.8922053,0.639260392,0.818181818,0
0.349869757,0.844671185,6,0.693921713,46,21,2,2,35,674.8441658,0.687087013,0.85,0.116883117
0.175836899,0.871457255,6,0.613618863,42,36,3,1,5,635.4111643,0.658736539,0.895615866,0.431034483
0.705128795,0.915110191,7,0.524292526,39,5,2,5,37,986.080233,0.73422115,0.849673203,0.553264605
0.122849126,1.065337707,9,0.496175265,44,33,3,2,14,1655.35932,0.814753624,0.691542289,0.007142857
0.482341621,1.061021618,6,0.586115086,30,27,1,2,19,529.9792463,0.623612,0.819672131,0
0.501663659,0.861656532,7,0.617136306,72,29,3,1,25,960.1273899,0.586194948,0.903465347,0.485190409
0.776405503,1.15414118,5,0.493383137,76,23,3,0,18,1002.992963,0.529956922,0.859213251,0.073660714
0.57215364,1.059592486,4,0.573868069,5,33,1,1,25,470.2641857,0.546892831,0.903846154,0.308823529
0.158908164,0.865050391,7,0.664827075,55,34,4,3,22,1023.113935,0.712366978,0.880721221,0.088298636
0.246574075,0.841145325,6,0.466458806,72,8,2,1,12,543.6575612,0.877317578,0.858895706,0.274611399
0.131715846,1.189389913,2,0.433389364,52,2,1,0,34,268.7234323,0.984447867,0.897435897,0
0.495585663,0.873053591,3,0.694600935,8,20,2,2,11,331.1185929,0.695069455,0.561797753,0
0.327294315,0.939070359,5,0.593688442,93,37,4,2,11,828.3111505,0.588405225,0.749596123,0.089303238
0.315793684,1.084618686,6,0.615440392,5,30,1,4,32,869.6498499,0.695856788,0.933333333,0.034482759
0.5807715,1.078068656,7,0.414765406,85,20,3,4,22,1323.017676,0.479737612,0.978165939,0.432911392
0.648751859,0.822432633,10,0.568410789,99,9,2,3,40,1162.158388,0.678398422,0.935483871,0.236842105
0.849143116,1.177820288,5,0.516952115,7,23,2,4,21,870.8416405,0.522975918,0.852112676,0.083333333
0.296777691,0.965123962,6,0.484327899,29,28,2,0,22,806.6635094,0.695107854,0.727272727,0.011235955
0.560405006,0.988055386,9,0.504545568,83,47,4,0,10,1560.739592,0.458630788,0.905023548,0.172290022
0.397168761,1.101769132,3,0.589084724,46,3,1,5,6,237.9923866,0.902032295,0.946428571,0.242857143
0.204019913,0.839095397,2,0.622148397,11,26,1,0,4,145.7486508,0.844696807,0.56097561,0.08
0.250868409,0.855899219,4,0.652051313,21,25,3,4,42,634.7577323,0.664192428,0.961373391,0.151515152
0.306649896,0.835837989,7,0.535018178,59,2,2,3,34,696.704115,0.944728796,0.929824561,0.224390244
0.263012992,0.969762038,4,0.479428686,56,27,0,0,8,202.308695,0.685373634,0.909090909,0.230769231
0.517510856,1.083127144,5,0.691589708,17,36,2,1,23,666.7239298,0.534440587,0.917808219,0.43220339
0.508693488,0.856769594,9,0.642780455,64,2,1,4,17,527.6260597,0.93771288,0.872727273,0.04
0.398754784,0.904381601,5,0.489538725,46,8,4,5,3,687.1695241,0.801056935,0.885524372,0.381320949
